Garanhão,Data de Produção (Embriovet),Origem Externa / Referência,Palhetas Produzidas,Qualidade (%),Motilidade (%),Concentração (milhões/mL),Dose inseminante (DI),Local Armazenagem,Certificado,Existência Atual,Observações,Proprietário
Regente,2015-05-15,,71,,,,8,"5 | 10, 2º andar | quadrante 1",,64,
Requinte,,03.01.2024,25,45.0,35.0,194,,,,9,
Requinte,,11.01.2024,40,65.0,60.0,24,6,,,13,
Requinte,,12.01.2024,32,70.0,65.0,176,,,,20,
Rico,2009-01-14,,7,,,,1,"4 | 2, 1º andar | solto",,4,
Rico,2009-01-18,,18,,,,1,"4 | 2, 1º andar | solto",,15,
Rico,2009-01-20,,15,,,,1,"4 | 2, 1º andar | solto",,12,
Rico,2009-01-22,,18,,,,1,"4 | 2, 1º andar | solto",,9,
Rico,2009-11-23,,7,,,,1,"4 | 2, 1º andar | solto",,3,
Rico,2009-01-27,,7,,,,1,"4 | 2, 1º andar | solto",,1,
Rico,2009-05-29,,5,,,,1,"4 | 2, 1º andar | solto",,5,
Rossy da Berlenga,2025-05-19,,33,70.0,,214,6,,,33,
Rossy da Berlenga,2025-05-20,,34,60.0,,242,6,,,34,
Rossy da Berlenga,2025-05-21,,41,70.0,,213,6,,,41,
Rossy da Berlenga,2025-05-22,,33,60.0,,178,6,,,33,
Rossy da Berlenga,2025-05-23,,41,70.0,,282,6,,,41,
Rubi,,2014,2421,,,,,,,200,
Rubi,,2016,746,,,,,,,25,
Soberano,,39/2013,40,,,,8,"7 | 3, 1º andar | quadrante 2",,69,
Soberano,,43/2013,30,,,,8,"7 | 3, 1º andar | quadrante 4",,6,
Soberano,2017-12-05,,46,20.0,15.0,,8,"7 | 3, 1º andar | quadrante 3",,46,
Soberano,2017-12-06,,35,45.0,35.0,384,8,"7 | 3, 1º andar | quadrante 1",,35,
Soberano,2017-12-07,,56,45.0,40.0,178,8,,,56,
Soberano,2017-12-08,,58,65.0,45.0,172,8,"6 | 8, 1º andar | 2 gobelets",,35,
Soberano,2017-12-09,,35,40.0,30.0,194,8,"6 | 1, 1º andar | hexagono",,13,
Soberano,2017-12-12,,56,40.0,30.0,148,8,"6 | 1, 1º andar | quadrante 4",,26,
Soberano,2017-12-13,,43,45.0,30.0,110,8,"6 | 1, 2º andar | quadrante 1",,8,
Soberano,2017-12-14,,48,40.0,30.0,132,8,"6 | 1, 2º andar | quadrante 3",,23,
Soberano,2017-12-15,,54,55.0,40.0,332,8,"6 | 1, 1º andar | quadrante 1",,24,
Soberano,2017-12-16,,38,30.0,25.0,280,8,"6 | 1, 1º andar | quadrante 3",,38,
Soberano,2017-12-18,,55,50.0,40.0,172,8,"6 | 1, 2º andar | quadrante 4",,11,
Soberano,2017-12-19,,47,55.0,40.0,300,8,"6 | 1, 2º andar | quadrante 2",,3,
Soberano,2017-12-20,,45,50.0,40.0,172,8,"6 | 1, 2º andar | hexagono",,21,
Soberano,2017-12-21,,47,50.0,40.0,196,8,"6 | 3, 1º andar | quadrante 2",,21,
Soberano,2017-12-22,,46,45.0,35.0,150,8,"6 | 3, 1º andar | quadrante 3",,23,
Soberano,2017-12-23,,71,,,,8,"6 | 3, 1º andar | quadrante 4",,71,
Soberano,2017-12-26,,58,,,,8,"6 | 1, 2º andar | 2 gobelet",,58,
Soberano,2017-12-27,,58,,,,8,"6 | 3, 1º andar | gobelet,haxagono",,58,
Soberano,2017-12-30,,41,,,,8,"6 | 3, 1º andar | hexagono,gobelet",,41,
Soberano,2018-01-02,,34,,,,8,"6 | 8, 1º andar | quadrante 1",,34,
Soberano,2018-01-04,,40,,,,8,"6 | 8, 1º andar | quadrante",,40,
Soberano,2018-01-06,,50,,,,8,"6 | 8, 1º andar | quadrante 2",,50,
Soberano,2018-01-08,,47,,,,8,"6 | 8, 1º andar | quadrante 3",,47,
Soberano,2018-01-09,,36,,,,8,"6 | 8, 1º andar | hexagono",,36,
Soberano,2018-01-11,,33,,,,8,"6 | 8, 1º andar | hexagono",,33,
Soberano,2018-01-13,,43,45.0,30.0,320,8,"2 | 1, 1º andar | hexagono, gobelet",,43,
Soberano,2018-01-15,,46,50.0,40.0,308,8,"2 | 1, 1º andar | quadrante 4",,46,
Soberano,2018-01-17,,33,50.0,40.0,248,8,"2 | 1, 1º andar | hexagono",,33,
Soberano,2018-01-20,,39,65.0,55.0,178,8,"2 | 1, 1º andar | quadrante 3",,39,
Soberano,2018-01-22,,43,50.0,45.0,268,8,"2 | 1, 1º andar | quadrante 2",,43,
Soberano,2018-01-24,,38,55.0,45.0,224,8,"2 | 1, 1º andar | haxagono",,38,
Soberano,2018-01-26,,56,55.0,40.0,154,8,"2 | 1, 1º andar | quadrante 1",,56,
Sábio,2017-11-25,,48,30.0,25.0,152,8,,,48,
Sábio,2017-11-26,,47,25.0,20.0,98,8,,,47,
Sniper,2025-04-24,,61,70.0,,294,4,,,61,
Sniper,2025-04-29,,73,70.0,,305,4,,,73,
Sniper,2025-05-02,,92,70.0,,211,4,,,92,
Sniper,2025-05-07,,97,80.0,,295,4,,,97,
Spartacus,2018-01-04,,36,15.0,10.0,70,,"6 | 7, 2º andar | quadrante 2",,13,
Spartacus,2018-01-05,,9,20.0,15.0,206,,"6 | 7, 2º andar | quadrante 4",,3,
Spartacus,2018-01-06,,9,15.0,10.0,248,,"6 | 7, 2º andar | quadrante 4",,5,
Spartacus,2018-01-07,,8,30.0,20.0,,,"6 | 7, 2º andar | quadrante 4",,1,
Spartacus,2018-01-10,,15,45.0,30.0,270,,"6 | 7, 2º andar | quadrante 1",,1,
Spartacus,2018-01-11,,8,20.0,15.0,139,,"6 | 3, 2º andar | gobelet",,3,
Spartacus,2018-01-15,,12,20.0,10.0,,,"6 | 7, 2º andar | quadrante 1",,3,
Spartacus,2018-01-17,,14,50.0,30.0,184,,"6 | 7, 2º andar | quadrante 3",,8,
Spartacus,2018-01-18,,11,10.0,10.0,,,"6 | 7, 2º andar | quadrante 1",,7,
Spartacus,2018-01-19,,15,20.0,15.0,196,,"6 | 3, 2º andar | gobelet",,5,
Spartacus,2018-01-31,,9,10.0,10.0,214,,"6 | 7, 2º andar | quadrante 3",,8,
Spartacus,2018-02-02,,6,10.0,5.0,288,,"6 | 7, 2º andar | quadrante 3",,6,
Spartacus,2018-02-12,,8,10.0,10.0,238,,"6 | 7, 2º andar | quadrante 3",,8,
Sultão,2020-07-17,,22,35.0,30.0,,,"7 | 6, 2º andar | hexagono",,22,
Sultão,2020-07-19,,25,10.0,10.0,,,,,25,
Sultão,2020-07-23,,39,10.0,5.0,,,,,39,
Sultão,2020-07-26,,33,20.0,10.0,,,,,33,
Sultão,2020-07-30,,38,10.0,5.0,,,,,38,
Sultão,2020-08-02,,19,10.0,5.0,,,,,19,
Sultão,2020-08-06,,30,15.0,10.0,,,"8 | 2, 2º andar | quadrante 1",,30,
Sultão,2020-08-07,,29,10.0,5.0,,,,,29,
Sultão,2020-08-14,,28,,,,,"7 | 10, 1º andar | quadrante 2",,28,
Sultão,2020-08-16,,22,,,,,,,22,
Tarif Tai,2025-05-05,,73,70.0,,247,4,,,73,
Tarif Tai,2025-05-06,,48,70.0,,191,4,,,48,
Tarif Tai,2025-05-07,,35,70.0,,170,4,,,35,
Tarif Tai,2025-04-08,,36,70.0,,256,4,,,36,
Tarif Tai,2025-05-09,,22,,,,4,,,22,
Tarif Tai,2025-05-10,,35,70.0,,,4,,,35,
Tarif Tai,2025-05-10,,24,70.0,,242,4,,,24,
Tarif Tai,2025-05-11,,39,70.0,,178,4,,,39,
Tarif Tai,2025-05-12,,24,70.0,,191,4,,,24,
Tarif Tai,2025-05-13,,48,70.0,,191,4,,,48,
Tejo,,Varios HDLG 2020,102,,,,,,,38,
Totality,2016-04-18,,57,75.0,50.0,117,4,"4 | 1, 2º andar | quadrante 1",,45,
Totality,2016-04-22,,75,70.0,50.0,142,4,"4 | 1, 2º andar | quadrante 4",,61,
Totality,2016-04-28,,59,75.0,55.0,267,4,"4 | 5, 2º andar | quadrante 4",,49,
Totality,2016-04-30,,74,50.0,30.0,,4,"4 | 5, 2º andar | quadrante 1",,70,
Totality,2016-05-03,,115,70.0,50.0,255,4,"4 | 5, 2º andar | quadrante 3",,111,
Totality,2016-05-04,,57,50.0,40.0,216,4,"2 | 7, 1º andar | quadrante 2",,57,
Totality,2016-05-05,,45,55.0,50.0,244,4,"2 | 7, 1º andar | quadrante 3",,45,
Totality,2016-05-06,,35,60.0,50.0,174,4,"6 | 6, 2º andar | hexagono",,35,
Totality,2016-05-07,,34,65.0,50.0,284,4,"5 | 3, 1º andar | quadrante 1",,34,
Uivador da Broa,2014-04-02,,52,,,,10,3 | 8 1º andar | quadrante 1,,39,
Uivador da Broa,2014-04-03,,132,,,,10,3 | 8 1º andar | quadrante 3,,100,
Uivador da Broa,2014-04-02,,86,,,,10,3 | 8 1º andar | quadrante 1,,86,
Uivador da Broa,2014-04-03,,158,,,,10,3 | 8 1º andar | quadrante 4,,158,
Un Krug Efele,2017-10-02,,28,40.0,30.0,248,15,"5 | 3, 2º andar | 2 gobelets",,16,
Un Krug Efele,2017-10-03,,23,30.0,20.0,,15,"5 | 3, 2º andar | quadrante 4",,7,
Un Krug Efele,2017-10-04,,38,40.0,35.0,,15,"5 | 3, 2º andar | quadarnte 2",,8,
Un Krug Efele,2017-10-05,,30,35.0,20.0,354,15,"5 | 3, 2º andar | quadrante 3",,4,
Un Krug Efele,2017-10-06,,20,25.0,20.0,,15,,,20,
Unico,,15-09.,31,,,,,,,5,
Unico,,23-09.,7,,,,,,,7,
Vergueiro,2020-09-14,,39,,,,,,,39,
Vergueiro,2020-09-16,,56,,,,,,,56,
Vergueiro,2020-09-19,,51,,,,,,,51,
Vergueiro,2020-09-21,,48,,,,,,,48,
Vergueiro,2020-09-23,,30,,,,,,,30,
Vergueiro,2020-09-25,,49,,,,,,,49,
Vigoroso da Broa,2020-11-02,,40,70.0,60.0,156,8,,,36,
Vigoroso da Broa,2020-11-04,,30,70.0,60.0,209,8,,,10,
Vigoroso da Broa,2020-11-06,,31,70.0,60.0,282,8,,,31,
Vigoroso da Broa,2020-11-09,,34,50.0,45.0,236,8,,,34,
Viper,2025-02-07,,37,65.0,,,6,,,37,
Xacal,,Várias,768,,,,5,"2 e 6 | 2, 2º andar/8, 2º andar",,187,
Zaire,2015-04-13,,52,,,,8,,,46,
Zaire,,14/04/2015 b,77,,,,8,"6 | 7, 1º andar | quadrante 2",,72,
Zaire,2015-04-14,,67,,,,8,"6 | 7, 1º andar | quadrante 2",,59,
Zaire,2015-04-15,,92,,,,8,"1 | 6, 1º andar | gobelet",,84,
Zaire,2015-04-16,,68,,,,8,"3 | 5, 2º andar | quadrante 4",,24,
Zaire,,17/04/2015 b,67,,,,8,,,24,
Zaire,2015-04-17,,65,,,,8,"3 | 5, 2º andar | quadrante 4",,5,
Zaire,,18/04/2015 b,71,,,,8,"3 | 5, 2º andar | quadrante 1",,39,
Zaire,2015-04-18,,62,,,,8,,,55,
Zaire,,19/04/2015 b,70,,,,8,,,43,
Zaire,2015-04-19,,56,,,,8,,,36,
Zaire,2015-04-21,,75,,,,8,"3 | 5, 2º andar | quadrante 1",,35,
Zaire,2015-04-22,,70,,,,8,"6 | 7, 1º andar | quadrante 4",,52,
Zaire,2015-04-23,,75,,,,8,,,65,
Zaire,2015-04-24,,74,,,6,8,"7, 1º andar | quadrante 2",,54,
Zaire,2015-04-25,,82,,,3,8,"3, 2º andar | quadrante 3",,68,
Zaire,2015-04-26,,65,,,3,8,"3, 2º andar | quadrante 3",,54,
Zimbro,2019-02-13,,36,30.0,20.0,188,8,"6 | 9, 2º andar | quadrante 1",,16,
Zimbro,2019-02-15,,41,35.0,30.0,168,8,"6 | 9, 2º andar | quadrante 1",,23,
Zimbro,2019-02-18,,35,25.0,15.0,228,8,"6 | 9, 2º andar | quadrante 1",,18,
Zimbro,2019-02-20,,14,20.0,15.0,128,8,"6 | 9, 2º andar | quadrante 1",,6,
Zimbro,2019-03-05,,41,30.0,30.0,222,8,"5 | 7, 1º andar | quadrante 4",,41,
Zircon,2018-02-15,,20,45.0,35.0,208,6,"2 | 2, 2º andar",,20,
Zircon,2018-02-16,,16,15.0,15.0,130,6,"2 | 2, 2º andar",,16,
Zircon,2018-02-17,,14,35.0,25.0,202,6,"2 | 2, 2º andar",,14,
Zircon,2018-02-18,,23,20.0,15.0,184,6,"2 | 2, 2º andar",,23,
Zircon,2017-12-27,,42,40.0,30.0,190,6,"1 | 4, 1º andar | gobelet e haxagono",,42,
Zunido,,Espanha,,,,,,,,24,
Joco,,Porto,90,,,,,"1 | 5, 2º andar | quadrantes 3, 4",,90,
IRS,,França,,,,,,"4 | 5, 2º andar | quadrante 2",,50,
Espirito,,,,,,,,"4 | 5, 1º andar | hexagono",,46,
vilheste,,Lusopecus,16,,,,,,,16,
Vaidoso,,,14,,,,,,,14,
Util,,,1,,,,,,,1,
BrandyMel,,,5,,,,,"2 | 1, 1º andar | gobelet",,5,
Relampago do Retiro,,,,,,,,,,1,
Vencedor do Retiro,,,,,,,,,,13,
D. Quixote,,,118,40.0,35.0,242,,"3 | 3, 1º andar | quadrante 2, 3",,118,
Deltox,,,30,,,,2,"7 | 4, 2º andar | quadrante 3",,25,
Madrigal,,,22,,,,6,"7 | 4, 2º andar | quadrante 1",,22,
Madrigal,,,,,,,6,8,,280,
Farol JC,,,18,,,,5,,,18,
Douro AR,,,29,,,,,,,5,
Duelista,,,3,,,,,"2 | 1, 2º andar | gobelet",,3,
Nepomuk,,,55,,,,6,"4 | 10, 1º andar | quadrante 4",,17,
Nepomuk,2022-11-05,,38,65.0,50.0,340,6,"10 | 2, 2º andar | quad 2",,28,
Nepomuk,2022-11-03,,33,45.0,40.0,171,6,"10 | 4, 2º andar | quad 1",,33,
Nepomuk,2022-11-07,,39,50.0,40.0,266,6,"4 | 6, 2º andar | quadrante 3",,33,
Nepomuk,2022-11-08,,35,45.0,35.0,280,6,"2 | 4, 1º andar | quadrante 3",,35,
Gepard de Breka,,,18,,,,2,"6 | 10, 1º andar | 1 hexagono",,18,
Toto jr,,,5,,,,1,"6 | 10, 1º andar | gobelet",,5,
Zonick,,,16,,,,2,,,16,
Reverly,,,5,,,,,"6 | 10, 2º andar | gobelet",,5,
Chilli Willy,,,3,,,,1,"6 | 10, 2º andar",,3,
Baloubet du Rouet,,,,,,,,"2 | 2, 1º andar | gobelet",,2,
Zuelo,,,9,,,,,,,9,
Poderoso,,,9,,,,,,,9,
Latino,,,6,,,,,,,16,
Galopin,,,8,,,,,,,8,
Kannan,,Especial,,,,,,"3 | 9, 2º andar | hexagono",,18,
Gladiador,,16.11.18,11,55.0,40.0,,6,,,11,
Gladiador,,19.11.19,86,45.0,40.0,208,6,"4 | 6, 2º andar | quadrante 4",,83,
Gladiador,,21.11.18,86,50.0,45.0,136,6,"4 | 2, 2º andar | quadrante 3",,83,
Gladiador,,23.11.18,55,20.0,15.0,224,6,,,55,
Gladiador,,29.11.18,97,30.0,20.0,320,6,"7 | 2, 1º andar | quadrante 1",,97,
Gladiador,,,,,,,,,,329,
Gladiador,,,,,,,,,,329,
mahatador,,,,,,,,"1 | 3, 1º andar | quadrantes 1 e 4",,114,
Assírio,,,,,,,,"1 | 6, 1º andar | quadrante 2",,27,
Re-Eleito,,Epi,72,,,,6,"5 | 1, 2º andar | quadrante 2, 3",,72,
Vitinha,2018-03-04,,33,55.0,40.0,176,,"1 | 8, 1º andar | quadrante 4",,24,
Unico MM,2018-06-22,,36,30.0,20.0,150,,"1 | 5, 1º andar | quadrante 1",,36,
Unico MM,2018-06-23,,30,30.0,20.0,110,,"1 | 5, 1º andar | quadrante 1",,30,
Unico MM,2018-06-24,,22,30.0,20.0,162,,"1 | 5, 1º andar | quadrante 1",,22,
Don Rico,2018-07-13,,12,25.0,20.0,164,8,"1 | 5, 1~andar | quadrante 4",,12,
Don Rico,2018-07-16,,68,25.0,20.0,300,8,"1 | 5, 1º andar | quadrante 4",,28,
Don Rico,2018-07-18,,20,45.0,40.0,230,8,"1 | 5, 1º andar | quadrante 3",,20,
Don Rico,2018-07-20,,26,45.0,35.0,246,8,"1 | 5, 1 andar | quadrante 2",,26,
Don Rico,2018-07-23,,15,35.0,20.0,236,8,"1 | 5, 1º andar | quadrante 3",,15,
Don Rico,2018-07-25,,21,50.0,40.0,154,8,"1 | 5, 1 andar | quadrante 2",,21,
Don Rico,2018-07-27,,40,45.0,35.0,264,8,"1 | 9, 2º andar | quadrante 4",,19,
Don Rico,2018-07-30,,53,45.0,35.0,148,8,"1 | 9, 2º andar | quadrante 2",,26,
Don Rico,2018-08-01,,13,40.0,30.0,184,8,"1 | 9, 2º andar | gobelet",,13,
Don Rico,,04-08-2018- epi,84,45.0,35.0,302,8,"1 | 9, 2º andar | quadrante 3",,60,
Dante,,,53,,,,,"1 | 2, 1º andar | quadrante 4",,53,
Iceberg,,,,,,,2,,,20,
Frasquete,,,,,,,,"1 | 2, 2º andar | hexagono",,19,
Open Maestro,,,,,,,,"1 | 3, 2º andar | hexagono",,15,
Belo da Foz,,,,,,,,"3 | 6, 2º andar | 2 hexagonos",,74,
Cherribalou,2019-05-24,,38,,,,,"2 | 6, 2º andar | gobelet",,37,
Cherribalou,2019-05-24,,24,,,,,"2 | 6, 2º andar | gobelet",,17,
Cherribalou,2020-06-17,,30,50.0,45.0,,,"7 | 6, 2º andar | hexagono",,30,
Cherribalou,2020-06-19,,34,60.0,45.0,,,"7 | 10, 2º andar | quadrante 4",,34,
Cherribalou,2020-06-23,,42,,,,,,,42,
Cherribalou,2020-06-26,,63,,,,,,,63,
Cherribalou,2020-07-30,,41,,,,,"7 | 2, 2º andar | quadrante 2",,41,
Cherribalou,2020-07-02,,43,,,,,"4 | 2, 2º andar | quadrante 4",,43,
Cherribalou,2020-08-06,,36,40.0,35.0,164,,"7 | 10, 1º andar | quadrante 3",,36,
Cherribalou,2020-08-14,,27,,,,,"7 | 10, 1º andar | quadrante 4",,27,
Cherribalou,2020-08-21,,48,,,,,"1 | 1, 2º andar | quadrante 1",,48,
Cherribalou,2020-08-24,,30,70.0,65.0,213,,"7 | 9, 1º andar | quadrante 4",,30,
Cherribalou,2020-07-29,,29,60.0,55.0,222,,,,29,
Cherribalou,2020-07-30,,27,,,,,"7 | 7, 1º andar | quadrante 4",,27,
Cherribalou,2020-07-31,,28,75.0,70.0,208,,,,28,
Cherribalou,2020-08-01,,33,,,,,"3 | 2, 2º andar | hexagono",,33,
Cherribalou,2020-08-02,,46,70.0,60.0,,,"4 | 2, 2º andar | quadrante 3",,46,
Cherribalou,2020-09-16,,40,60.0,50.0,,,"7 | 6, 1º andar | quadrante 1",,40,
Cherribalou,2020-09-19,,36,,,,,"2 | 10, 2º andar | quadrante 4",,36,
Cherribalou,2020-09-21,,38,,,,,"2 | 10, 2º andar | quadrante 3",,38,
Cherribalou,2020-09-23,,58,50.0,40.0,206,,"7 | 5, 2º andar | quadrante 2",,58,
Cherribalou,2020-09-25,,23,40.0,40.0,236,,"7 | 6, 1º andar | quadrante 2",,23,
Cherribalou,2020-09-28,,30,60.0,50.0,257,,"7 | 9, 2º andar | hexagon",,22,
Cherribalou,2020-09-30,,31,70.0,60.0,152,,,,31,
Cherribalou,2020-10-01,,37,60.0,55.0,202,,"3 | 2, 2º andar | hexagono",,37,
Cherribalou,2020-10-05,,36,35.0,35.0,239,,"3 | 9, 2º andar | hexagono",,36,
Cherribalou,2020-10-07,,49,45.0,40.0,251,,"3 | 9, 2º andar | quadrante 4",,49,
Cherribalou,2020-10-12,,22,60.0,55.0,230,,"7 | 6, 1º andar | quadrante 1",,22,
Cherribalou,2020-10-14,,35,,,,,"5 | 10, 1º andar | hexagono",,35,
Cherribalou,2020-10-16,,50,60.0,50.0,193,,,,50,
Do Zaire,2022-09-29,,23,40.0,30.0,100,6,"9 | 3, 2º andar | quad 2",,23,
Do Zaire,2022-10-12,,73,40.0,35.0,272,6,"6 | 7, 2º andar | quadrante 2",,73,
Do Zaire,2022-10-13,,65,50.0,40.0,240,6,"8 | 2, 2º andar | quad 4",,65,
Do Zaire,2022-10-14,,91,50.0,40.0,152,6,"9 | 2, 2º andar | quad 2",,91,
Do Zaire,2022-10-15,,51,65.0,55.0,212,6,"10 | 6, 2º andar | quad 2",,51,
Nicola,2022-10-09,,50,30.0,25.0,,8,"4 | 9, 2º andar | quadrante 4",,50,
Nicola,2022-10-12,,32,35.0,25.0,220,8,"5 | 4, 2º andar | quad 1",,32,
Nicola,2022-10-13,,58,40.0,30.0,240,8,"2 | 9, 2º andar | quadrante 3",,58,
Nicola,2022-10-14,,58,15.0,85.0,260,8,"9 | 2, 2º andar | quad 4",,58,
Nicola,2022-10-15,,35,50.0,40.0,220,8,"4 | 5, 2º andar | quadrante 3",,35,
Nicola,2022-10-16,,59,45.0,35.0,216,8,"2 | 10, 1º andar | quadrante 2,3",,59,
Nicola,2022-10-17,,56,35.0,25.0,212,8,"10 | 6, 2º andar | quad 4",,56,
Nicola,2022-10-18,,74,30.0,20.0,244,8,"3 | 9, 2º andar | quadrante 4",,74,
Nicola,2022-10-19,,40,55.0,45.0,192,8,"7 | 4, 2º andar | quadrante 4",,40,
Nicola,2022-10-20,,43,35.0,35.0,260,8,"10 | 2, 2º andar | quad 4",,43,
Nicola,2022-10-21,,76,30.0,25.0,236,8,"10 | 2, 2º andar | quad 1",,76,
Óscar,2022-11-17,,19,35.0,25.0,,,,,19,
Óscar,2022-10-17,,41,50.0,40.0,264,,,,41,
Oporto FBC,2022-09-04,,59,35.0,30.0,300,,,,59,
Oporto,2022-08-25,,48,35.0,30.0,,,"2 | 10, 1º andar | quadrante 1",,28,
Oporto,2022-08-26,,42,30.0,20.0,196,,"9 | 3, 2º andar | quad 2",,13,
Oporto,2022-08-27,,32,40.0,30.0,212,,"6 | 9, 2º andar | quadrante 3",,10,
Oporto,2022-08-30,,54,35.0,60.0,360,,"10 | 6, 1º andar | quad 3",,10,
Oporto,2022-08-31,,52,40.0,35.0,312,,"2 | 10, 2º andar | quadrante 4",,17,
Oporto,2022-09-02,,61,35.0,25.0,240,,"2 | 4, 1º andar | quadrante 4",,44,
Oporto,2022-09-03,,38,50.0,40.0,420,,"4 | 9, 2º andar | quadrante 3",,26,
Licor da Toula,2022-04-08,,181,1980.0,,221,8,,,161,
Ramalhete Embriovet,2022-04-11,,23,,,,8,"10 | 3, 2º andar | quad 3",,23,
Ramalhete Embriovet,2022-04-12,,18,40.0,40.0,,8,"10 | 4, 1º andar | quad 2",,18,
Ramalhete Embriovet,2022-04-13,,16,45.0,40.0,155,8,"8 | 8, 2º andar | quad 2",,16,
Ramalhete Embriovet,2022-04-14,,39,,,,8,"2 | 8, 2º andar | quadrante 3",,39,
Ramalhete Embriovet,2022-04-15,,11,50.0,45.0,144,8,"7 | 7, 1º andar | quadrante 4",,11,
Ramalhete Embriovet,2022-04-16,,12,,,,8,"1 | 9, 1º andar | 2º quadrante",,12,
Ramalhete Embriovet,2022-04-17,,18,,,,8,"6 | 10, 2º andar | quadrante 2",,18,
Ramalhete Embriovet,2022-04-18,,26,,,,8,"4 | 4, 1º andar | quadrante 4",,26,
Ramalhete Embriovet,2022-04-19,,22,,,,8,,,22,
Ramalhete Embriovet,2022-04-20,,20,,,,8,"10 | 4, 2º andar | quad 2",,20,
Ramalhete Embriovet,2022-04-21,,28,,,,8,"7 | 10, 2º andar | quadrante 1",,28,
Ramalhete Embriovet,2022-04-22,,35,,,,8,"1 | 5, 2º andar | 2º quadrante",,35,
Ramalhete Embriovet,2022-04-23,,20,,,,8,"4 | 8, 2º andar | quadrante 3",,20,
Ramalhete Embriovet,2022-04-24,,25,,,,8,"10 | 2, 1º andar | quad 4",,25,
Ramalhete Embriovet,2022-04-25,,38,,,,8,"10 | 2, 1º andar | quad 2",,38,
Ramalhete Embriovet,2022-04-26,,17,,,,8,"10 | 2, 1º andar | quad 1",,17,
Jacobino,2022-10-07,,56,55.0,45.0,224,6,,,56,
Jacobino,2022-10-10,,35,40.0,35.0,238,6,,,35,
Jacobino,2022-10-12,,19,40.0,35.0,150,6,,,19,
Jacobino,2022-10-14,,45,45.0,35.0,220,6,,,45,
Jacobino,2022-10-17,,46,55.0,45.0,284,6,,,46,
Jacobino,2022-10-19,,27,40.0,30.0,276,6,,,27,
Diamant,,Agrovarandas,6,,,,1,,,4,
Ramalhete OC,2022-04-27,,24,40.0,30.0,168,8,"2 | 2, 2º andar | 4º quadrante",,24,
Ramalhete OC,2022-04-28,,32,55.0,45.0,187,8,"9 | 5, 2º andar | quad 1",,32,
Ramalhete OC,2022-04-29,,38,55.0,45.0,224,8,"2 | 7, 2º andar | quarante 4",,38,
Ramalhete OC,2022-04-30,,31,45.0,35.0,200,8,"3 | 10, 2º andar | quadrante 1",,31,
Ramalhete OC,2022-05-01,,44,45.0,35.0,352,8,"12 | 1, 2º andar | quad 1",,32,
Ramalhete OC,2022-05-02,,57,,,,8,"12 | 1, 2º andar | quad 3",,38,
Ramalhete OC,2022-05-03,,44,45.0,35.0,29,8,"12 | 1, 1º andar | quad 1",,28,
Ramalhete OC,2022-05-04,,44,,,,8,"12 | 1, 1º andar | quad 3",,36,
Ramalhete OC,2022-05-05,,27,35.0,25.0,168,8,"12 | 2, 1º andar | quad 1",,27,
Ramalhete OC,2022-05-06,,40,45.0,35.0,115,8,"10 | 1, 1º andar | quad 4",,40,
Ramalhete OC,2022-05-07,,25,55.0,45.0,288,8,"10 | 2, 1º andar | quad 1",,25,
Rolex,2021-10-21,,107,,,,,,,87,
Ofensor,2022-12-22,,30,40.0,30.0,237,6,,,5,
Ofensor,2022-12-24,,34,15.0,10.0,210,6,,,34,
Ofensor,2022-12-26,,31,20.0,15.0,263,6,,,31,
Ofensor,2022-12-27,,20,20.0,15.0,263,6,,,20,
Ofensor,2022-12-28,,46,20.0,15.0,100,6,,,36,
Ofensor,2022-12-29,,10,,,,6,,,8,
Ofensor,2022-12-12,,16,30.0,20.0,217,6,,,10,
Ofensor,2022-12-15,,25,30.0,20.0,211,6,,,17,
Ofensor,2022-12-16,,29,40.0,30.0,322,6,,,7,
Ofensor,2022-12-21,,18,35.0,30.0,181,6,,,10,
Ofensor,2022-12-23,,40,50.0,40.0,206,6,,,3,
Ofensor,2023-01-02,,40,40.0,,178,6,,,33,
Ofensor,,03.01.23,20,40.0,35.0,264,6,5 | 3,,20,
Ofensor,,04.01.23,36,35.0,30.0,181,6,,,36,
Ofensor,,05.01.23,33,35.0,30.0,101,6,,,33,
Ofensor,,06.01.23,40,40.0,35.0,250,6,6 | 1,,40,
Ofensor,,07.01.23,38,35.0,30.0,280,6,2 | 4,,38,
Ofensor,,08.01.23,33,35.0,30.0,204,6,4 | 8,,33,
Ofensor,,09.01.23,33,35.0,30.0,115,6,10 | 1,,33,
Ofensor,,10.01.23,28,45.0,30.0,280,6,6 | 1,,28,
Ofensor,,11.01.23,31,40.0,35.0,135,6,9 | 2,,31,
Ofensor,,12.01.23,39,45.0,30.0,280,6,4 | 7,,39,
Ofensor,,13.01.23,32,40.0,30.0,112,6,9 | 2,,32,
Ofensor,,14.01.23,33,45.0,30.0,205,6,6 | 1,,33,
Ofensor,,15.01.23,58,35.0,30.0,207,6,9 | 2,,58,
Ofensor,,16.01.23,22,30.0,30.0,328,6,3 | 7,,22,
Neptuno das Faias,2022-12-19,,32,15.0,10.0,224,10,"9 | 5, 2º andar | quad 3",,31,
Neptuno das Faias,2022-12-20,,37,35.0,25.0,312,10,"9 | 2, 2º andar | quad 3",,37,
Neptuno das Faias,2022-12-21,,25,35.0,25.0,224,10,"12 | 2, 1º andar | quad 4",,25,
Neptuno das Faias,2022-12-22,,36,25.0,15.0,320,10,"6 | 3, 2º andar | quadrante 1",,36,
